Feature ID	Taxon	Confidence
27542724fd417859b43d357c0a89ee07	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Chitinibacteraceae	0.9940247281235711
dc3f9f808d4eee7d5bbe28e8d9ac7445	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	0.974280162778582
f06c4b0b405a73d0656afcad6c4bd780	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.976339970188307
a6c1e43f6dac36a9c5b03f5a727f857b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9810537581872031
84563d7d14f0aca73f93ab93da7c8fb7	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9838238328696421
0b46989176e23d7118d1610c1ec0fe67	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A; s__Limnohabitans_A parvus	0.7263970639569297
83948529a53951787694e18fde457ede	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Aquabacterium_B_592457; s__Aquabacterium_B_592457 parvum	0.8826698615870922
974b8fad8dd6479f5fc0f2cf09415c8b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylophilus; s__Methylophilus sp000525025	0.9546909806077435
489059269fccb7f89fd6d8329d8dcd7d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylophilus; s__	0.802325518079853
7eced7994717f85c20c0ebee25ecd449	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Bosea	0.9949850838717477
df79ac4ec1e46735e65e2d3d99dd1570	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Runella; s__Runella limosa	0.8227020596344934
1c824a46972d8c1125d72a9bab7a8aa8	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae	0.9966917455791021
74d86b3b277bb98a6e03b6ed7d72fffe	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9973464036386761
868c422243b0c78aa988804875462334	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae	0.9978856938442936
2aeb39851a84aec6d722b7f6602eae4a	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter	0.9992528053244291
b61c3165c2c903995a35b62a8a7bf8ee	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Lacihabitans; s__Lacihabitans soyangensis	0.9984475696809538
84653e39767aedbcbe323c88c321c0ca	d__Bacteria	0.9999355099656614
4eb16c729099f7070362e350c9c66747	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__; f__; g__; s__	0.7642748704604714
0d99f6919258428596abb9076e8cba1a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp011368025	0.9892956889637451
66fd073e804c6595e35938fc2f2b5652	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae	0.9999893398775836
d090ad5d161d50efce899142824ef9bf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__; s__	0.9244653562507733
5af4135970813ad5d8722da31634c8d8	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	0.979417910705663
2cbaefc2e684583c97453e74d0efdaac	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g_892060; f__; g__; s__	0.991114890317406
e322c083db2725dcaaeea674988dc147	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp011368025	0.8512015769628045
574dc6bf476feaa9e6e15ca3745c390a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Lacihabitans	0.9997005817964978
bee670a619e8f58d064ca0f848fb45bc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Runella; s__Runella limosa	0.9062838610833813
5f33ed5a0c6bcc5928fb565ac0023c2b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia	0.9999964812199791
ebca267484b2cb55c0bc1ff183f87cb3	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium	0.9324641821423487
1dde6d0ec19d031c15a8ead03f00630f	d__Bacteria; p__Patescibacteria; c__Saccharimonadia; o__Saccharimonadales	0.9999993526164964
bec5359bab51672635fbd79e84b0f37a	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylophilus; s__Methylophilus sp000525025	0.8211206555225611
08e00d4dd793eebc41a8962abce1f059	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Akkermansiaceae; g__Luteolibacter_776538	0.8685245623731168
d6f775be93e8f25e4c8311e05d2edfc0	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Prosthecobacter	0.9978923366870548
8c0b6d3e0abf6531159e41a9806676c5	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.7021385015561676
99f06f8a7dfafedf37ee5b1eb4c8877a	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504723; f__Aestuariivirgaceae; g__Aestuariivirga; s__Aestuariivirga litoralis	0.7465750459891813
bd132df406c7a97e43a87085d78e4d4d	d__Bacteria; p__Cyanobacteria; c__Cyanobacteriia; o__Cyanobacteriales; f__Coleofasciculaceae_23353; g__SIO2C1; s__SIO2C1 sp010672925	0.9816864102056443
b3d07f5d0bf93c1b17250760bb775fc9	d__Bacteria; p__Actinobacteriota; c__Actinomycetia; o__Actinomycetales; f__Microbacteriaceae	0.9986807283500718
2e2590ef866da53c2aa413ad2743f213	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9878313315606506
11dcf168e1c14090ba71a1c91a326814	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9998592915771084
deb5aed999f661723bbeb4bcaed680a1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Anaplasmataceae; g__Wolbachia; s__Wolbachia pipientis_A_550493	0.8900715213247427
59a663dcdc1a1354d0bab2556b4915d2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria	0.9992108293793802
9eaf5d593a5feefd836d564f70435aed	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Bosea	0.9965148918068298
d3959bf02fc272700ab26c52018aa4d7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504705; f__Beijerinckiaceae; g__Bosea	0.992716878571923
7cbf7f3f11a4014e073a307b5b3d5a95	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__UBA11393; g__Finniella; s__Finniella inopinata	0.9699227144526034
d9201a9d49f7d1387a32123ae1666204	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Lacihabitans	0.9991546022546818
d97cea77b39cfdb39d5a88a3e60419d2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia	0.9999911593339535
7e8424ab3f6af5f8d58bbf21da847708	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales_877923; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium celericrescens	0.9344950607058309
5887901bd84be592e35748c20c981661	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.9891857529710416
0707d9b7485af647cce44229a76dc453	d__Bacteria; p__Acidobacteriota; c__Acidobacteriae; o__Bryobacterales; f__Bryobacteraceae; g__Bryobacter; s__	0.9977494995482148
1353bdc73122e53aaf698372db745d67	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9997636959106592
1dc8c737f603a41bf1fd8691e90ef0c2	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	0.9997749775725974
9a1409bb6b8da7ebf026bf5b30787af2	d__Bacteria; p__Myxococcota_A_473307; c__Polyangia_463783; o__Polyangiales; f__Polyangiaceae	0.9652601992569714
a0e287980c02ef7da3b0a8cd153dacd7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales_A_504723; f__Aestuariivirgaceae; g__Aestuariivirga; s__Aestuariivirga litoralis	0.8547231651874417
8eb20d11aecc83a668081c5d51644e54	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Marinilabiliaceae; g__JC017; s__JC017 sp004296775	0.7350697078409532
e3a015027eaff84a64db52f5b7b34c4b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9764631219075165
02c69953c483eabff101ed73283ba45f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Ideonella_A_591966; s__Ideonella_A_591966 paludis	0.7277327951912709
cc8708b3a49d00e63a4f43fb4da58ab0	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.8853837671879836
de852f1a0233ec5b54df6970af3d9894	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A; s__Limnohabitans_A planktonicus	0.7651027846069972
c0962706dc7b0c6388ea5b3fcbe7f8b1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Limnohabitans_A; s__Limnohabitans_A parvus	0.8292247646291292
895c8b499f291163d8c89eb5c4967057	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522; g__Hydrogenophaga_590395	0.9267631772419377
d46ec34293617436906b60f4a424cb25	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_592522; f__Burkholderiaceae_A_592522	0.9394337662854401
e59d1f9e88183e4d224caea762232723	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales_597441; f__Methylophilaceae; g__Methylophilus; s__Methylophilus sp000525025	0.9192028751667237
f54357a4b539ef09e0e0c0a10a6163b2	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9972385446124978
6488e8ea04af1ebddf1120fa4bbfaeb3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp011368025	0.9878929848939351
19c55f70add70741134747d7914efdd7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae	0.7124476648654632
153857cc51a1ae229d4e9236bde92ad6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia; s__	0.9138954811498986
fe82dc930f2b4cc8030ef4e6a0f741f1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__; s__	0.9664844246071206
8e2407932b0fa8fe9381ced7597e18ce	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae	0.9974999199097392
d7744ddf4c0e1caee0756ecb8852b05d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae	0.9998449305744423
b3a77655dfa5a073a6bb3225b8bd5d3c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__NS11-12g_892060; f__; g__; s__	0.995374597042379
4b627ab3df544debf74227cfa3946d4f	d__Bacteria	0.9999827812483478
3d472d02e6423a383997388344dab6d9	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__M3007; s__M3007 sp011368025	0.8206926843601738
b09d78456adf35797d1c4009e9bd33e2	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9941873025087583
cef8f10c87588f93ea2e6b9001133390	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Lacihabitans	0.9998532679913188
730b92629fdbd853162421151eb581da	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Runella; s__Runella limosa	0.8697821303950443
ac31680023d336d2948bdd648a1f5d07	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia	0.9992575540715649
f1b276cd5f1997f0e5846e746279c77f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Emticicia	0.9999970525465307
075e538f1ed0a57b78ebe0bc057ec524	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Persicitalea; s__Persicitalea sp009296315	0.9994661198988932
